number_people,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,year,class_crowded_3
32,2,0,0,66.15,0,0,8,14,2015,above_mean
29,2,0,0,66.87,0,0,8,15,2015,bellow_mean
30,2,0,0,66.87,0,0,8,15,2015,above_mean
40,2,0,0,66.87,0,0,8,15,2015,above_mean
39,2,0,0,66.87,0,0,8,15,2015,above_mean
46,2,0,0,66.87,0,0,8,15,2015,above_mean
35,2,0,0,66.66,0,0,8,16,2015,above_mean
40,2,0,0,66.66,0,0,8,16,2015,above_mean
47,2,0,0,66.66,0,0,8,16,2015,above_mean
50,2,0,0,66.66,0,0,8,16,2015,above_mean
60,2,0,0,66.66,0,0,8,16,2015,crowded
66,2,0,0,66.45,0,0,8,17,2015,crowded
61,2,0,0,66.45,0,0,8,17,2015,crowded
70,2,0,0,66.45,0,0,8,17,2015,crowded
64,2,0,0,66.45,0,0,8,17,2015,crowded
57,2,0,0,66.45,0,0,8,17,2015,crowded
49,2,0,0,65.73,0,0,8,18,2015,above_mean
65,2,0,0,65.73,0,0,8,18,2015,crowded
61,2,0,0,65.73,0,0,8,18,2015,crowded
54,2,0,0,65.73,0,0,8,18,2015,crowded
54,2,0,0,65.73,0,0,8,18,2015,crowded
55,2,0,0,64.64,0,0,8,19,2015,crowded
45,2,0,0,64.64,0,0,8,19,2015,above_mean
58,2,0,0,64.64,0,0,8,19,2015,crowded
63,2,0,0,64.64,0,0,8,19,2015,crowded
58,2,0,0,64.64,0,0,8,19,2015,crowded
48,2,0,0,64.73,0,0,8,20,2015,above_mean
44,2,0,0,64.73,0,0,8,20,2015,above_mean
40,2,0,0,64.73,0,0,8,20,2015,above_mean
65,2,0,0,64.73,0,0,8,20,2015,crowded
53,2,0,0,64.73,0,0,8,20,2015,crowded
58,2,0,0,64.73,0,0,8,21,2015,crowded
50,2,0,0,64.73,0,0,8,21,2015,above_mean
53,2,0,0,64.73,0,0,8,21,2015,crowded
47,2,0,0,64.73,0,0,8,21,2015,above_mean
53,2,0,0,64.73,0,0,8,21,2015,crowded
44,2,0,0,64.2,0,0,8,22,2015,above_mean
47,2,0,0,64.2,0,0,8,22,2015,above_mean
38,2,0,0,64.2,0,0,8,22,2015,above_mean
45,2,0,0,64.2,0,0,8,22,2015,above_mean
47,2,0,0,64.2,0,0,8,22,2015,above_mean
37,2,0,0,64.49,0,0,8,23,2015,above_mean
27,2,0,0,64.49,0,0,8,23,2015,bellow_mean
25,2,0,0,64.49,0,0,8,23,2015,bellow_mean
31,2,0,0,64.49,0,0,8,23,2015,above_mean
28,2,0,0,64.49,0,0,8,23,2015,bellow_mean
21,3,0,0,64.28,0,0,8,0,2015,bellow_mean
12,3,0,0,64.28,0,0,8,0,2015,bellow_mean
12,3,0,0,64.28,0,0,8,0,2015,bellow_mean
7,3,0,0,64.28,0,0,8,0,2015,bellow_mean
7,3,0,0,64.28,0,0,8,0,2015,bellow_mean
6,3,0,0,63.76,0,0,8,1,2015,empty
0,3,0,0,62.0,0,0,8,5,2015,empty
1,3,0,0,62.0,0,0,8,5,2015,empty
1,3,0,0,62.0,0,0,8,5,2015,empty
5,3,0,0,62.0,0,0,8,5,2015,empty
6,3,0,0,62.0,0,0,8,6,2015,empty
10,3,0,0,62.0,0,0,8,6,2015,bellow_mean
9,3,0,0,62.0,0,0,8,6,2015,bellow_mean
11,3,0,0,62.0,0,0,8,6,2015,bellow_mean
13,3,0,0,62.0,0,0,8,6,2015,bellow_mean
15,3,0,0,61.76,0,0,8,7,2015,bellow_mean
23,3,0,0,61.76,0,0,8,7,2015,bellow_mean
29,3,0,0,61.76,0,0,8,7,2015,bellow_mean
28,3,0,0,61.76,0,0,8,7,2015,bellow_mean
32,3,0,0,61.76,0,0,8,7,2015,above_mean
36,3,0,0,61.2,0,0,8,8,2015,above_mean
38,3,0,0,61.2,0,0,8,8,2015,above_mean
32,3,0,0,61.2,0,0,8,8,2015,above_mean
24,3,0,0,61.2,0,0,8,8,2015,bellow_mean
33,3,0,0,61.2,0,0,8,8,2015,above_mean
25,3,0,0,61.73,0,0,8,9,2015,bellow_mean
20,3,0,0,61.73,0,0,8,9,2015,bellow_mean
21,3,0,0,61.73,0,0,8,9,2015,bellow_mean
17,3,0,0,61.73,0,0,8,9,2015,bellow_mean
23,3,0,0,61.73,0,0,8,9,2015,bellow_mean
28,3,0,0,61.76,0,0,8,10,2015,bellow_mean
39,3,0,0,61.76,0,0,8,10,2015,above_mean
30,3,0,0,61.76,0,0,8,10,2015,above_mean
36,3,0,0,61.76,0,0,8,10,2015,above_mean
32,3,0,0,61.76,0,0,8,10,2015,above_mean
24,3,0,0,62.2,0,0,8,11,2015,bellow_mean
36,3,0,0,62.2,0,0,8,11,2015,above_mean
34,3,0,0,62.2,0,0,8,11,2015,above_mean
35,3,0,0,62.2,0,0,8,11,2015,above_mean
30,3,0,0,62.2,0,0,8,11,2015,above_mean
32,3,0,0,62.18,0,0,8,12,2015,above_mean
29,3,0,0,62.18,0,0,8,12,2015,bellow_mean
28,3,0,0,62.18,0,0,8,12,2015,bellow_mean
34,3,0,0,62.18,0,0,8,12,2015,above_mean
30,3,0,0,62.18,0,0,8,12,2015,above_mean
33,3,0,0,62.93,0,0,8,13,2015,above_mean
36,3,0,0,62.93,0,0,8,13,2015,above_mean
30,3,0,0,62.93,0,0,8,13,2015,above_mean
38,3,0,0,62.93,0,0,8,13,2015,above_mean
33,3,0,0,62.93,0,0,8,13,2015,above_mean
46,3,0,0,64.14,0,0,8,14,2015,above_mean
30,3,0,0,64.14,0,0,8,14,2015,above_mean
30,3,0,0,64.14,0,0,8,14,2015,above_mean
27,3,0,0,64.14,0,0,8,14,2015,bellow_mean
33,3,0,0,64.14,0,0,8,14,2015,above_mean
43,3,0,0,64.93,0,0,8,15,2015,above_mean
31,3,0,0,64.93,0,0,8,15,2015,above_mean
47,3,0,0,64.93,0,0,8,15,2015,above_mean
49,3,0,0,64.93,0,0,8,15,2015,above_mean
56,3,0,0,64.93,0,0,8,15,2015,crowded
41,3,0,0,64.18,0,0,8,16,2015,above_mean
38,3,0,0,64.18,0,0,8,16,2015,above_mean
44,3,0,0,64.18,0,0,8,16,2015,above_mean
48,3,0,0,64.18,0,0,8,16,2015,above_mean
55,3,0,0,64.18,0,0,8,16,2015,crowded
55,3,0,0,63.73,0,0,8,17,2015,crowded
53,3,0,0,63.73,0,0,8,17,2015,crowded
61,3,0,0,63.73,0,0,8,17,2015,crowded
57,3,0,0,63.73,0,0,8,17,2015,crowded
55,3,0,0,63.73,0,0,8,17,2015,crowded
54,3,0,0,63.2,0,0,8,18,2015,crowded
44,3,0,0,63.2,0,0,8,18,2015,above_mean
57,3,0,0,63.2,0,0,8,18,2015,crowded
54,3,0,0,63.2,0,0,8,18,2015,crowded
62,3,0,0,63.2,0,0,8,18,2015,crowded
57,3,0,0,63.0,0,0,8,19,2015,crowded
39,3,0,0,63.0,0,0,8,19,2015,above_mean
44,3,0,0,63.0,0,0,8,19,2015,above_mean
45,3,0,0,63.0,0,0,8,19,2015,above_mean
57,3,0,0,63.0,0,0,8,19,2015,crowded
53,3,0,0,62.73,0,0,8,20,2015,crowded
38,3,0,0,62.73,0,0,8,20,2015,above_mean
32,3,0,0,62.73,0,0,8,20,2015,above_mean
42,3,0,0,62.73,0,0,8,20,2015,above_mean
34,3,0,0,62.73,0,0,8,20,2015,above_mean
41,3,0,0,62.0,0,0,8,21,2015,above_mean
37,3,0,0,62.0,0,0,8,21,2015,above_mean
41,3,0,0,62.0,0,0,8,21,2015,above_mean
43,3,0,0,62.0,0,0,8,21,2015,above_mean
33,3,0,0,62.0,0,0,8,21,2015,above_mean
32,3,0,0,62.0,0,0,8,22,2015,above_mean
39,3,0,0,62.0,0,0,8,22,2015,above_mean
33,3,0,0,62.0,0,0,8,22,2015,above_mean
25,3,0,0,62.0,0,0,8,22,2015,bellow_mean
27,3,0,0,62.0,0,0,8,22,2015,bellow_mean
31,3,0,0,61.0,0,0,8,23,2015,above_mean
26,3,0,0,61.0,0,0,8,23,2015,bellow_mean
29,3,0,0,61.0,0,0,8,23,2015,bellow_mean
29,3,0,0,61.0,0,0,8,23,2015,bellow_mean
21,3,0,0,61.0,0,0,8,23,2015,bellow_mean
22,4,0,0,61.24,0,0,8,0,2015,bellow_mean
22,4,0,0,61.24,0,0,8,0,2015,bellow_mean
16,4,0,0,61.24,0,0,8,0,2015,bellow_mean
11,4,0,0,61.24,0,0,8,0,2015,bellow_mean
1,4,0,0,61.0,0,0,8,5,2015,empty
2,4,0,0,61.0,0,0,8,5,2015,empty
2,4,0,0,61.0,0,0,8,5,2015,empty
2,4,0,0,61.0,0,0,8,5,2015,empty
5,4,0,0,61.73,0,0,8,6,2015,empty
13,4,0,0,61.73,0,0,8,6,2015,bellow_mean
14,4,0,0,61.73,0,0,8,6,2015,bellow_mean
11,4,0,0,61.73,0,0,8,6,2015,bellow_mean
16,4,0,0,61.73,0,0,8,6,2015,bellow_mean
20,4,0,0,61.49,0,0,8,7,2015,bellow_mean
26,4,0,0,61.49,0,0,8,7,2015,bellow_mean
21,4,0,0,61.49,0,0,8,7,2015,bellow_mean
24,4,0,0,61.49,0,0,8,7,2015,bellow_mean
20,4,0,0,61.49,0,0,8,7,2015,bellow_mean
30,4,0,0,61.96,0,0,8,8,2015,above_mean
34,4,0,0,61.96,0,0,8,8,2015,above_mean
39,4,0,0,61.96,0,0,8,8,2015,above_mean
36,4,0,0,61.96,0,0,8,8,2015,above_mean
36,4,0,0,61.96,0,0,8,8,2015,above_mean
30,4,0,0,61.51,0,0,8,9,2015,above_mean
30,4,0,0,61.51,0,0,8,9,2015,above_mean
24,4,0,0,61.51,0,0,8,9,2015,bellow_mean
35,4,0,0,61.51,0,0,8,9,2015,above_mean
36,4,0,0,61.51,0,0,8,9,2015,above_mean
42,4,0,0,61.96,0,0,8,10,2015,above_mean
41,4,0,0,61.96,0,0,8,10,2015,above_mean
33,4,0,0,61.96,0,0,8,10,2015,above_mean
58,4,0,0,61.96,0,0,8,10,2015,crowded
47,4,0,0,61.96,0,0,8,10,2015,above_mean
44,4,0,0,62.23,0,0,8,11,2015,above_mean
35,4,0,0,62.23,0,0,8,11,2015,above_mean
37,4,0,0,62.23,0,0,8,11,2015,above_mean
32,4,0,0,62.23,0,0,8,11,2015,above_mean
31,4,0,0,62.23,0,0,8,11,2015,above_mean
37,4,0,0,62.44,0,0,8,12,2015,above_mean
35,4,0,0,62.44,0,0,8,12,2015,above_mean
34,4,0,0,62.44,0,0,8,12,2015,above_mean
40,4,0,0,62.44,0,0,8,12,2015,above_mean
42,4,0,0,62.44,0,0,8,12,2015,above_mean
51,4,0,0,62.44,0,0,8,13,2015,above_mean
39,4,0,0,62.44,0,0,8,13,2015,above_mean
44,4,0,0,62.44,0,0,8,13,2015,above_mean
39,4,0,0,62.44,0,0,8,13,2015,above_mean
35,4,0,0,62.44,0,0,8,13,2015,above_mean
43,4,0,0,63.68,0,0,8,14,2015,above_mean
47,4,0,0,63.68,0,0,8,14,2015,above_mean
40,4,0,0,63.68,0,0,8,14,2015,above_mean
41,4,0,0,63.68,0,0,8,14,2015,above_mean
44,4,0,0,63.68,0,0,8,14,2015,above_mean
46,4,0,0,63.76,0,0,8,15,2015,above_mean
48,4,0,0,63.76,0,0,8,15,2015,above_mean
40,4,0,0,63.76,0,0,8,15,2015,above_mean
43,4,0,0,63.76,0,0,8,15,2015,above_mean
46,4,0,0,63.76,0,0,8,15,2015,above_mean
41,4,0,0,63.47,0,0,8,16,2015,above_mean
49,4,0,0,63.47,0,0,8,16,2015,above_mean
46,4,0,0,63.47,0,0,8,16,2015,above_mean
48,4,0,0,63.47,0,0,8,16,2015,above_mean
43,4,0,0,63.47,0,0,8,16,2015,above_mean
46,4,0,0,62.72,0,0,8,17,2015,above_mean
53,4,0,0,62.72,0,0,8,17,2015,crowded
58,4,0,0,62.72,0,0,8,17,2015,crowded
68,4,0,0,62.72,0,0,8,17,2015,crowded
59,4,0,0,62.72,0,0,8,17,2015,crowded
49,4,0,0,62.0,0,0,8,18,2015,above_mean
47,4,0,0,62.0,0,0,8,18,2015,above_mean
41,4,0,0,62.0,0,0,8,18,2015,above_mean
54,4,0,0,62.0,0,0,8,18,2015,crowded
55,4,0,0,62.0,0,0,8,18,2015,crowded
46,4,0,0,62.0,0,0,8,19,2015,above_mean
44,4,0,0,62.0,0,0,8,19,2015,above_mean
42,4,0,0,62.0,0,0,8,19,2015,above_mean
36,4,0,0,62.0,0,0,8,19,2015,above_mean
31,4,0,0,62.0,0,0,8,19,2015,above_mean
33,4,0,0,61.76,0,0,8,20,2015,above_mean
56,4,0,0,61.76,0,0,8,20,2015,crowded
39,4,0,0,61.76,0,0,8,20,2015,above_mean
44,4,0,0,61.76,0,0,8,20,2015,above_mean
41,4,0,0,61.76,0,0,8,20,2015,above_mean
46,4,0,0,62.0,0,0,8,21,2015,above_mean
40,4,0,0,62.0,0,0,8,21,2015,above_mean
30,4,0,0,62.0,0,0,8,21,2015,above_mean
33,4,0,0,62.0,0,0,8,21,2015,above_mean
36,4,0,0,62.0,0,0,8,21,2015,above_mean
24,4,0,0,62.0,0,0,8,22,2015,bellow_mean
44,4,0,0,62.0,0,0,8,22,2015,above_mean
31,4,0,0,62.0,0,0,8,22,2015,above_mean
26,4,0,0,62.0,0,0,8,22,2015,bellow_mean
17,4,0,0,62.0,0,0,8,22,2015,bellow_mean
27,4,0,0,62.0,0,0,8,23,2015,bellow_mean
1,4,0,0,62.0,0,0,8,23,2015,empty
2,4,0,0,62.0,0,0,8,23,2015,empty
1,4,0,0,62.0,0,0,8,23,2015,empty
0,4,0,0,62.0,0,0,8,23,2015,empty
0,5,1,0,62.0,0,0,8,0,2015,empty
0,5,1,0,62.0,0,0,8,0,2015,empty
0,5,1,0,62.0,0,0,8,0,2015,empty
0,5,1,0,62.0,0,0,8,0,2015,empty
0,5,1,0,62.0,0,0,8,0,2015,empty
0,5,1,0,62.0,0,0,8,1,2015,empty
1,5,1,0,62.24,0,0,8,5,2015,empty
1,5,1,0,62.24,0,0,8,5,2015,empty
1,5,1,0,62.24,0,0,8,5,2015,empty
0,5,1,0,62.24,0,0,8,5,2015,empty
1,5,1,0,62.24,0,0,8,6,2015,empty
0,5,1,0,62.24,0,0,8,6,2015,empty
0,5,1,0,62.24,0,0,8,6,2015,empty
1,5,1,0,62.24,0,0,8,6,2015,empty
0,5,1,0,62.24,0,0,8,6,2015,empty
1,5,1,0,62.24,0,0,8,7,2015,empty
1,5,1,0,62.24,0,0,8,7,2015,empty
3,5,1,0,62.24,0,0,8,7,2015,empty
1,5,1,0,62.24,0,0,8,7,2015,empty
5,5,1,0,62.24,0,0,8,7,2015,empty
7,5,1,0,63.0,0,0,8,8,2015,bellow_mean
12,5,1,0,63.0,0,0,8,8,2015,bellow_mean
15,5,1,0,63.0,0,0,8,8,2015,bellow_mean
18,5,1,0,63.0,0,0,8,8,2015,bellow_mean
16,5,1,0,63.0,0,0,8,8,2015,bellow_mean
19,5,1,0,63.53,0,0,8,9,2015,bellow_mean
26,5,1,0,63.53,0,0,8,9,2015,bellow_mean
31,5,1,0,63.53,0,0,8,9,2015,above_mean
28,5,1,0,63.53,0,0,8,9,2015,bellow_mean
38,5,1,0,63.53,0,0,8,9,2015,above_mean
40,5,1,0,64.71,0,0,8,10,2015,above_mean
42,5,1,0,64.71,0,0,8,10,2015,above_mean
45,5,1,0,64.71,0,0,8,10,2015,above_mean
37,5,1,0,64.71,0,0,8,10,2015,above_mean
37,5,1,0,64.71,0,0,8,10,2015,above_mean
39,5,1,0,65.77,0,0,8,11,2015,above_mean
36,5,1,0,65.77,0,0,8,11,2015,above_mean
38,5,1,0,65.77,0,0,8,11,2015,above_mean
31,5,1,0,65.77,0,0,8,11,2015,above_mean
37,5,1,0,65.77,0,0,8,11,2015,above_mean
40,5,1,0,66.87,0,0,8,12,2015,above_mean
39,5,1,0,66.87,0,0,8,12,2015,above_mean
47,5,1,0,66.87,0,0,8,12,2015,above_mean
50,5,1,0,66.87,0,0,8,12,2015,above_mean
41,5,1,0,66.87,0,0,8,12,2015,above_mean
29,5,1,0,67.11,0,0,8,13,2015,bellow_mean
48,5,1,0,67.11,0,0,8,13,2015,above_mean
41,5,1,0,67.11,0,0,8,13,2015,above_mean
34,5,1,0,67.11,0,0,8,13,2015,above_mean
37,5,1,0,67.11,0,0,8,13,2015,above_mean
35,5,1,0,66.45,0,0,8,14,2015,above_mean
48,5,1,0,66.45,0,0,8,14,2015,above_mean
43,5,1,0,66.45,0,0,8,14,2015,above_mean
47,5,1,0,66.45,0,0,8,14,2015,above_mean
47,5,1,0,66.45,0,0,8,14,2015,above_mean
53,5,1,0,66.24,0,0,8,15,2015,crowded
43,5,1,0,66.24,0,0,8,15,2015,above_mean
49,5,1,0,66.24,0,0,8,15,2015,above_mean
52,5,1,0,66.24,0,0,8,15,2015,crowded
59,5,1,0,66.24,0,0,8,15,2015,crowded
57,5,1,0,65.51,0,0,8,16,2015,crowded
49,5,1,0,65.51,0,0,8,16,2015,above_mean
52,5,1,0,65.51,0,0,8,16,2015,crowded
66,5,1,0,65.51,0,0,8,16,2015,crowded
58,5,1,0,65.51,0,0,8,16,2015,crowded
60,5,1,0,64.03,0,0,8,17,2015,crowded
59,5,1,0,64.03,0,0,8,17,2015,crowded
54,5,1,0,64.03,0,0,8,17,2015,crowded
52,5,1,0,64.03,0,0,8,17,2015,crowded
50,5,1,0,64.03,0,0,8,17,2015,above_mean
39,5,1,0,63.0,0,0,8,18,2015,above_mean
44,5,1,0,63.0,0,0,8,18,2015,above_mean
40,5,1,0,63.0,0,0,8,18,2015,above_mean
44,5,1,0,63.0,0,0,8,18,2015,above_mean
34,5,1,0,63.0,0,0,8,18,2015,above_mean
44,5,1,0,62.24,0,0,8,19,2015,above_mean
41,5,1,0,62.24,0,0,8,19,2015,above_mean
51,5,1,0,62.24,0,0,8,19,2015,above_mean
53,5,1,0,62.24,0,0,8,19,2015,crowded
45,5,1,0,62.24,0,0,8,19,2015,above_mean
44,5,1,0,62.24,0,0,8,20,2015,above_mean
33,5,1,0,62.24,0,0,8,20,2015,above_mean
41,5,1,0,62.24,0,0,8,20,2015,above_mean
40,5,1,0,62.24,0,0,8,20,2015,above_mean
42,5,1,0,62.24,0,0,8,20,2015,above_mean
39,5,1,0,62.24,0,0,8,21,2015,above_mean
42,5,1,0,62.24,0,0,8,21,2015,above_mean
48,5,1,0,62.24,0,0,8,21,2015,above_mean
44,5,1,0,62.24,0,0,8,21,2015,above_mean
38,5,1,0,62.24,0,0,8,21,2015,above_mean
34,5,1,0,62.24,0,0,8,22,2015,above_mean
36,5,1,0,62.24,0,0,8,22,2015,above_mean
32,5,1,0,62.24,0,0,8,22,2015,above_mean
28,5,1,0,62.24,0,0,8,22,2015,bellow_mean
19,5,1,0,62.24,0,0,8,22,2015,bellow_mean
21,5,1,0,62.53,0,0,8,23,2015,bellow_mean
3,5,1,0,62.53,0,0,8,23,2015,empty
0,5,1,0,62.53,0,0,8,23,2015,empty
1,5,1,0,62.53,0,0,8,23,2015,empty
0,5,1,0,62.53,0,0,8,23,2015,empty
0,6,1,0,63.0,0,0,8,0,2015,empty
0,6,1,0,63.0,0,0,8,0,2015,empty
0,6,1,0,63.0,0,0,8,0,2015,empty
0,6,1,0,63.0,0,0,8,0,2015,empty
0,6,1,0,63.0,0,0,8,0,2015,empty
0,6,1,0,62.53,0,0,8,1,2015,empty
0,6,1,0,62.51,0,0,8,5,2015,empty
0,6,1,0,62.51,0,0,8,5,2015,empty
0,6,1,0,62.51,0,0,8,5,2015,empty
0,6,1,0,62.51,0,0,8,5,2015,empty
0,6,1,0,62.2,0,0,8,6,2015,empty
0,6,1,0,62.2,0,0,8,6,2015,empty
0,6,1,0,62.2,0,0,8,6,2015,empty
1,6,1,0,62.2,0,0,8,6,2015,empty
0,6,1,0,62.2,0,0,8,6,2015,empty
0,6,1,0,62.72,0,0,8,7,2015,empty
4,6,1,0,62.72,0,0,8,7,2015,empty
6,6,1,0,62.72,0,0,8,7,2015,empty
9,6,1,0,62.72,0,0,8,7,2015,bellow_mean
9,6,1,0,62.72,0,0,8,7,2015,bellow_mean
8,6,1,0,63.0,0,0,8,8,2015,bellow_mean
18,6,1,0,63.0,0,0,8,8,2015,bellow_mean
30,6,1,0,63.0,0,0,8,8,2015,above_mean
37,6,1,0,63.0,0,0,8,8,2015,above_mean
39,6,1,0,63.0,0,0,8,8,2015,above_mean
49,6,1,0,64.0,0,0,8,9,2015,above_mean
64,6,1,0,64.0,0,0,8,9,2015,crowded
60,6,1,0,64.0,0,0,8,9,2015,crowded
56,6,1,0,64.0,0,0,8,9,2015,crowded
54,6,1,0,64.0,0,0,8,9,2015,crowded
50,6,1,0,64.47,0,0,8,10,2015,above_mean
62,6,1,0,65.93,0,0,8,17,2015,crowded
59,6,1,0,65.93,0,0,8,17,2015,crowded
55,6,1,0,65.93,0,0,8,17,2015,crowded
44,6,1,0,65.93,0,0,8,17,2015,above_mean
53,6,1,0,64.93,0,0,8,18,2015,crowded
49,6,1,0,64.93,0,0,8,18,2015,above_mean
43,6,1,0,64.93,0,0,8,18,2015,above_mean
45,6,1,0,64.93,0,0,8,18,2015,above_mean
44,6,1,0,64.93,0,0,8,18,2015,above_mean
50,6,1,0,64.24,0,0,8,19,2015,above_mean
47,6,1,0,64.24,0,0,8,19,2015,above_mean
40,6,1,0,64.24,0,0,8,19,2015,above_mean
47,6,1,0,64.24,0,0,8,19,2015,above_mean
47,6,1,0,64.24,0,0,8,19,2015,above_mean
43,6,1,0,63.73,0,0,8,20,2015,above_mean
42,6,1,0,63.73,0,0,8,20,2015,above_mean
34,6,1,0,63.73,0,0,8,20,2015,above_mean
40,6,1,0,63.73,0,0,8,20,2015,above_mean
38,6,1,0,63.73,0,0,8,20,2015,above_mean
36,6,1,0,63.24,0,0,8,21,2015,above_mean
33,6,1,0,63.24,0,0,8,21,2015,above_mean
36,6,1,0,63.24,0,0,8,21,2015,above_mean
46,6,1,0,63.24,0,0,8,21,2015,above_mean
38,6,1,0,63.24,0,0,8,21,2015,above_mean
38,6,1,0,63.24,0,0,8,22,2015,above_mean
37,6,1,0,63.24,0,0,8,22,2015,above_mean
41,6,1,0,63.24,0,0,8,22,2015,above_mean
38,6,1,0,63.24,0,0,8,22,2015,above_mean
39,6,1,0,63.24,0,0,8,22,2015,above_mean
40,6,1,0,63.24,0,0,8,23,2015,above_mean
38,6,1,0,63.24,0,0,8,23,2015,above_mean
42,6,1,0,63.24,0,0,8,23,2015,above_mean
21,6,1,0,63.24,0,0,8,23,2015,bellow_mean
16,6,1,0,63.24,0,0,8,23,2015,bellow_mean
20,0,0,0,62.73,0,0,8,0,2015,bellow_mean
17,0,0,0,62.73,0,0,8,0,2015,bellow_mean
12,0,0,0,62.73,0,0,8,0,2015,bellow_mean
8,0,0,0,62.73,0,0,8,0,2015,bellow_mean
14,0,0,0,62.73,0,0,8,0,2015,bellow_mean
7,0,0,0,62.53,0,0,8,1,2015,bellow_mean
0,0,0,0,61.73,0,0,8,5,2015,empty
1,0,0,0,61.73,0,0,8,5,2015,empty
1,0,0,0,61.73,0,0,8,5,2015,empty
2,0,0,0,61.73,0,0,8,5,2015,empty
8,0,0,0,62.0,0,0,8,6,2015,bellow_mean
16,0,0,0,62.0,0,0,8,6,2015,bellow_mean
18,0,0,0,62.0,0,0,8,6,2015,bellow_mean
20,0,0,0,62.0,0,0,8,6,2015,bellow_mean
23,0,0,0,62.0,0,0,8,6,2015,bellow_mean
24,0,0,0,62.0,0,0,8,7,2015,bellow_mean
35,0,0,0,62.0,0,0,8,7,2015,above_mean
40,0,0,0,62.0,0,0,8,7,2015,above_mean
37,0,0,0,62.0,0,0,8,7,2015,above_mean
33,0,0,0,62.0,0,0,8,7,2015,above_mean
36,0,0,0,62.73,0,0,8,8,2015,above_mean
36,0,0,0,62.73,0,0,8,8,2015,above_mean
43,0,0,0,62.73,0,0,8,8,2015,above_mean
41,0,0,0,62.73,0,0,8,8,2015,above_mean
59,0,0,0,62.73,0,0,8,8,2015,crowded
61,0,0,0,62.97,0,0,8,9,2015,crowded
66,0,0,0,62.97,0,0,8,9,2015,crowded
70,0,0,0,62.97,0,0,8,9,2015,crowded
70,0,0,0,62.97,0,0,8,9,2015,crowded
75,0,0,0,62.97,0,0,8,9,2015,crowded
134,0,0,0,65.66,0,0,8,12,2015,crowded
139,0,0,0,65.66,0,0,8,12,2015,crowded
119,0,0,0,66.87,0,0,8,13,2015,crowded
145,0,0,0,66.87,0,0,8,13,2015,crowded
105,0,0,0,66.87,0,0,8,13,2015,crowded
93,0,0,0,66.87,0,0,8,13,2015,crowded
115,0,0,0,66.87,0,0,8,13,2015,crowded
115,0,0,0,68.66,0,0,8,14,2015,crowded
108,0,0,0,68.66,0,0,8,14,2015,crowded
115,0,0,0,68.66,0,0,8,14,2015,crowded
111,0,0,0,68.66,0,0,8,14,2015,crowded
102,0,0,0,68.66,0,0,8,14,2015,crowded
98,0,0,0,68.91,0,0,8,15,2015,crowded
89,0,0,0,68.91,0,0,8,15,2015,crowded
78,0,0,0,68.91,0,0,8,15,2015,crowded
65,0,0,0,68.91,0,0,8,15,2015,crowded
75,0,0,0,68.91,0,0,8,15,2015,crowded
83,0,0,0,69.43,0,0,8,16,2015,crowded
27,0,0,0,69.43,0,0,8,16,2015,bellow_mean
27,0,0,0,69.43,0,0,8,16,2015,bellow_mean
27,0,0,0,69.43,0,0,8,16,2015,bellow_mean
18,0,0,0,69.43,0,0,8,16,2015,bellow_mean
19,0,0,0,68.5,0,0,8,17,2015,bellow_mean
14,0,0,0,68.5,0,0,8,17,2015,bellow_mean
20,0,0,0,68.5,0,0,8,17,2015,bellow_mean
9,0,0,0,68.5,0,0,8,17,2015,bellow_mean
10,0,0,0,68.5,0,0,8,17,2015,bellow_mean
13,0,0,0,67.74,0,0,8,18,2015,bellow_mean
11,0,0,0,67.74,0,0,8,18,2015,bellow_mean
13,0,0,0,67.74,0,0,8,18,2015,bellow_mean
16,0,0,0,67.74,0,0,8,18,2015,bellow_mean
7,0,0,0,67.74,0,0,8,18,2015,bellow_mean
10,0,0,0,65.97,0,0,8,19,2015,bellow_mean
10,0,0,0,65.97,0,0,8,19,2015,bellow_mean
6,0,0,0,65.97,0,0,8,19,2015,empty
6,0,0,0,65.97,0,0,8,19,2015,empty
6,0,0,0,65.97,0,0,8,19,2015,empty
10,0,0,0,64.73,0,0,8,20,2015,bellow_mean
54,0,0,0,64.73,0,0,8,20,2015,crowded
61,0,0,0,64.73,0,0,8,20,2015,crowded
69,0,0,0,64.73,0,0,8,20,2015,crowded
63,0,0,0,64.73,0,0,8,20,2015,crowded
68,0,0,0,63.97,0,0,8,21,2015,crowded
62,0,0,0,63.97,0,0,8,21,2015,crowded
73,0,0,0,63.97,0,0,8,21,2015,crowded
72,0,0,0,63.97,0,0,8,21,2015,crowded
63,0,0,0,63.97,0,0,8,21,2015,crowded
66,0,0,0,62.73,0,0,8,22,2015,crowded
58,0,0,0,62.73,0,0,8,22,2015,crowded
60,0,0,0,62.73,0,0,8,22,2015,crowded
53,0,0,0,62.73,0,0,8,22,2015,crowded
42,0,0,0,62.73,0,0,8,22,2015,above_mean
38,0,0,0,62.49,0,0,8,23,2015,above_mean
32,0,0,0,62.49,0,0,8,23,2015,above_mean
34,0,0,0,62.49,0,0,8,23,2015,above_mean
32,0,0,0,62.49,0,0,8,23,2015,above_mean
32,0,0,0,62.49,0,0,8,23,2015,above_mean
31,1,0,0,62.24,0,0,8,0,2015,above_mean
28,1,0,0,62.24,0,0,8,0,2015,bellow_mean
